meθ,meθ<n>,meθ<n>/meϑ<n>,CORRECT
nům,nům<n>,nům<n>,CORRECT
mardum,mardum<n>,mard<adj>><1sg>/mard<n>><1sg>/mardum<n>,CORRECT
kalům,kalům<n>,kalům<n>,CORRECT
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
ɣêv-and,ɣêv<n>><loc>,ɣêv<n>><loc>,CORRECT
kax̌tīn-i,kax̌tīn<n>><3sg>,kax̌tīn<n>><3sg>,CORRECT
kax̌tīnen-and,kax̌tīn<n>><pl>><loc>,kax̌tīn<n>><pl>><loc>,CORRECT
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
tūren-en,tūr<n>><pl>><3pl>,tūr<n>><3pl>><3pl>/tūr<n>><pl>><3pl>,CORRECT
kax̌tīn,kax̌tīn<n>,kax̌tīn<n>,CORRECT
xoyix̌-i,xoyix̌<n>><3sg>,xoyix̌<n>><3sg>,CORRECT
zīmbā,zīmbā<n>,zīmbā<n>,CORRECT
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
kax̌tīn,kax̌tīn<n>,kax̌tīn<n>,CORRECT
odamen-ard-i,odam<n>><pl>><dat>><3sg>,odam<n>><pl>><dat>><3sg>,CORRECT
tālīm,tālīm<n>,tālīm<n>,CORRECT
dawům,dawům<n>,dawům<n>,CORRECT
tayor,tayor<n>,tayor<adj>/tayor<n>,CORRECT
awʒi,awʒi<n>,awʒi<n>/awӡi<n>,CORRECT
tūr,tūr<n>,tūr<n>,CORRECT
wistoδ,wistoδ<n>,wistoð<n>/wistoδ<n>,CORRECT
ar,ar<pro>,ar<n>/ar<prep>/ar<pro>,CORRECT
cůnd,cůnd<pro>,cůnd<pro>,CORRECT
čīzaθ-ām,čīz<n>><int>><1pl>,čīz<pro>><int>><1pl>/čīz<n>><int>><1pl>/čīz<pro>><int>><1pl>,CORRECT
gāp,gāp<n>,gāp<n>,CORRECT
pitêwum,pitêw<v>><prs><1sg>,pitêw<v><imp>><1sg>/pitêw<v><prs>><1sg>,CORRECT
tūr,tūr<n>,tūr<n>,CORRECT
tūr,tūr<n>,tūr<n>,CORRECT
dis,dis<pro>,dis<pro>,CORRECT
moyi-yen,moyi<n>><3pl>,mo<n>><3sg>><3pl>/mo<pro>><3sg>><3pl>/moyi<n>><3pl>/moyi<n>><pl>,CORRECT
tūr,tūr<n>,tūr<n>,CORRECT
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
yaden,yad<v>><prs><3pl>,yad<v><imp>><3pl>/yad<v><prs>><3pl>,CORRECT
yordam,yordam<n>,yord<n>><1pl>/yordam<n>,CORRECT
kinen,kin<v>><prs><3pl>,kin<v><imp>><3pl>/kin<v><prs>><3pl>,CORRECT
wev,wev<dem><d3><pl><obl>,wev<dem><d3><pl><obl>,CORRECT
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
kax̌tīn,kax̌tīn<n>,kax̌tīn<n>,CORRECT
qati,qati<post><com>,qat<v><pst><f>><3sg>,FAIL
kax̌tīnen,kax̌tīn<n>><pl>,kax̌tīn<n>><3pl>/kax̌tīn<n>><pl>,CORRECT
dis,dis<pro>,dis<pro>,CORRECT
moyi,moyi<n>,mo<n>><3sg>/mo<pro>><3sg>/moyi<n>,CORRECT
kax̌tīnen-en,kax̌tīn<n>><pl>><3pl>,kax̌tīn<n>><3pl>><3pl>/kax̌tīn<n>><pl>><3pl>,CORRECT
di-yi,di<dem><d2><m><sg><obl>><3sg>,di<dem><d2><m><sg><obl>><3sg>/di<pro>><3sg>/di<v><imp>><3sg>/di<v><prs>><2sg>/di<v><prs>><3sg>,CORRECT
δar,δar<n>,ðar<adj>/δar<adj>/ðar<n>/δar<n>,CORRECT
gināgor,gināgor<n>,gināgor<n>,CORRECT
odam,odam<n>,odam<n>,CORRECT
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
rafīqen,rafīq<n>><3pl>,rafīq<n>><3pl>/rafīq<n>><pl>/rafīqen<n>,CORRECT
fukaθ-en,fukaθ<pro>><3pl>,fuk<pro>><int>><3pl>/fukaθ<pro>><3pl>/fukaϑ<pro>><3pl>,CORRECT
di,di<dem><d2><m><sg><obl>,di<conj><when>/di<dem><d2><m><sg><obl>/di<pro>/di<v><imp>/di<v><prs>,CORRECT
osepi,osepi<n>,osep<n>><3sg>/osepi<n>,CORRECT
x̌oǰ,x̌oǰ<n>,x̌oǰ<n>/x̌oǰ<n>,CORRECT
moyi,moyi<n>,mo<n>><3sg>/mo<pro>><3sg>/moyi<n>,CORRECT
odamen,odam<n>><pl>,odam<n>><3pl>/odam<n>><pl>,CORRECT
anǰāvi,anǰāv<v>><prs><2sg>,anǰāv<v><imp>><3sg>/anǰāv<v><imp>><3sg>/anǰāv<v><prs>><2sg>/anǰāv<v><prs>><2sg>/anǰāv<v><prs>><3sg>/anǰāv<v><prs>><3sg>,CORRECT
kax̌tīnen-en,kax̌tīn<n>><pl>><3pl>,kax̌tīn<n>><3pl>><3pl>/kax̌tīn<n>><pl>><3pl>,CORRECT
zīmbā,zīmbā<n>,zīmbā<n>,CORRECT
fuk,fuk<pro>,fuk<pro>,CORRECT
čīzaθ-en,čīz<pro>><int>><3pl>,čīz<pro>><int>><3pl>/čīz<n>><int>><3pl>/čīz<pro>><int>><3pl>,CORRECT
yamand,yam<dem><d1><sg>><loc>,yam<dem><d1><sg>><loc>/yam<n>><loc>/yam<pro>><loc>,CORRECT
dām-ti-yen,dām<n>><sup>><3pl>,dām<n>><2sg>><3sg>><3pl>/dām<n>><sup>><3pl>/dām<v><prs>><2sg>><3sg>><3pl>,CORRECT
